STORE_ID,POSTAL_CODE,STORE_CHAIN,REGION,CLASSOFTRADE,MERCHANDISED,FACINGS,POCKETS
643219,88-375,Chain 16,Lublin,DSCT CHAIN,Y,0,69
685749,71-177,Chain 4,Kuyavian-Pomeranian,DRUG CHAIN,Y,11,0
631172,45-577,Chain 39,Silesian,SM CHAIN,Y,25,47
696302,35-894,Chain 6,Subcarpathian,SPECIALTY,N,0,4
652636,92-280,Chain 12,Lublin,SPECIALTY,Y,0,5
673085,24-717,Chain 7,Opole,SM CHAIN,Y,20,10
688828,31-911,Chain 9,Lubusz,DSCT CHAIN,Y,0,7
666700,58-326,Chain 1,Lower Silesian,DRUG CHAIN,Y,5,22
675461,91-382,Chain 1,Lublin,DRUG CHAIN,Y,9,6
663578,27-208,Chain 1,Masovian,DRUG CHAIN,Y,5,15
661831,88-886,Chain 11,Lublin,SM CHAIN,Y,18,34
682120,89-697,Chain 1,Lublin,DRUG CHAIN,Y,10,11
707563,72-373,Chain 9,Kuyavian-Pomeranian,DSCT CHAIN,Y,9,14
651456,30-809,Chain 10,Lubusz,SM CHAIN,Y,6,44
636047,75-531,Chain 33,Łódź,SM CHAIN,Y,9,9
662938,30-494,Chain 9,Lubusz,DSCT CHAIN,Y,6,49
709821,57-129,Chain 11,Greater Poland,SM CHAIN,Y,9,36
680915,27-596,Chain 1,Masovian,DRUG CHAIN,Y,13,27
679450,72-765,Chain 9,Łódź,DSCT CHAIN,Y,6,25
688241,73-373,Chain 1,Łódź,DRUG CHAIN,Y,10,19
737110,57-826,Chain 6,Lower Silesian,SPECIALTY,N,0,4
691688,30-107,Chain 9,Lubusz,DSCT CHAIN,Y,8,35
795369,32-459,Chain 10,Lubusz,SM CHAIN,Y,22,80
795982,85-914,Chain 6,Lesser Poland,SPECIALTY,N,0,4
694594,25-726,Chain 1,Opole,DRUG CHAIN,Y,5,19
693129,71-786,Chain 4,Kuyavian-Pomeranian,DRUG CHAIN,Y,11,10
677972,88-875,Chain 1,Lublin,DRUG CHAIN,Y,4,6
749650,59-537,Chain 6,Lower Silesian,SPECIALTY,N,0,3
652345,90-045,Chain 3,Lublin,SM CHAIN,Y,0,14
716936,35-923,Chain 6,Subcarpathian,SPECIALTY,N,0,4
650791,73-912,Chain 11,Łódź,SM CHAIN,Y,9,29
671791,91-691,Chain 11,Lublin,SM CHAIN,Y,15,15
673641,58-291,Chain 4,Lower Silesian,DRUG CHAIN,Y,10,0
680016,25-082,Chain 1,Opole,DRUG CHAIN,Y,12,11
654450,88-878,Chain 18,Lublin,SM CHAIN,Y,0,47
719636,77-433,Chain 6,Łódź,SPECIALTY,N,0,4
750548,43-743,Chain 6,Silesian,SPECIALTY,N,0,3
644187,59-283,Chain 18,Lower Silesian,SM CHAIN,Y,0,39
668377,27-359,Chain 1,Masovian,DRUG CHAIN,Y,0,29
694975,35-497,Chain 6,Subcarpathian,SPECIALTY,N,0,4
683737,32-147,Chain 1,Lubusz,DRUG CHAIN,N,13,8
648417,26-385,Chain 8,Opole,SM CHAIN,Y,17,23
644940,29-980,Chain 4,Lubusz,DRUG CHAIN,Y,9,11
690552,31-443,Chain 9,Lubusz,DSCT CHAIN,Y,0,17
683014,31-319,Chain 1,Lubusz,DRUG CHAIN,Y,0,20
705230,75-036,Chain 6,Łódź,SPECIALTY,N,0,4
649202,27-117,Chain 4,Masovian,DRUG CHAIN,Y,15,8
724103,34-755,Chain 6,Subcarpathian,SPECIALTY,N,0,3
661318,30-429,Chain 9,Lubusz,DSCT CHAIN,Y,12,14
712792,30-255,Chain 6,Lubusz,SPECIALTY,N,0,3
692640,93-760,Chain 6,Lublin,SPECIALTY,N,0,3
680798,31-434,Chain 1,Lubusz,DRUG CHAIN,Y,8,6
644595,35-794,Chain 13,Subcarpathian,HOME IMPR,Y,0,7
655847,25-263,Chain 10,Opole,SM CHAIN,Y,29,82
665698,31-023,Chain 9,Lubusz,DSCT CHAIN,Y,5,27
630753,57-719,Chain 11,Lower Silesian,SM CHAIN,Y,5,0
660698,30-743,Chain 1,Lubusz,DRUG CHAIN,N,9,11
732250,27-399,Chain 6,Masovian,SPECIALTY,N,0,3
662610,35-060,Chain 18,Subcarpathian,SM CHAIN,Y,15,29
795502,95-586,Chain 6,Warmian-Masurian,SPECIALTY,N,0,3
662422,58-315,Chain 4,Lower Silesian,DRUG CHAIN,Y,17,12
870665,31-580,Chain 10,Lubusz,SM CHAIN,N,22,67
702749,58-700,Chain 6,Lower Silesian,SPECIALTY,N,0,3
657088,90-321,Chain 18,Lublin,SM CHAIN,Y,17,22
648406,27-574,Chain 4,Masovian,DRUG CHAIN,Y,8,0
664572,75-291,Chain 5,Łódź,SM CHAIN,Y,0,15
679124,93-620,Chain 40,Lublin,SM CHAIN,Y,8,18
649524,92-707,Chain 4,Lublin,DRUG CHAIN,Y,14,13
687212,48-073,Chain 17,Holy Cross,SM CHAIN,Y,4,9
684072,73-779,Chain 16,Łódź,DSCT CHAIN,Y,0,28
708796,47-748,Chain 6,Holy Cross,SPECIALTY,N,0,3
654811,57-720,Chain 11,Lower Silesian,SM CHAIN,Y,9,24
638373,95-074,Chain 11,Warmian-Masurian,SM CHAIN,Y,18,23
637589,90-558,Chain 11,Lublin,SM CHAIN,Y,15,27
647499,75-245,Chain 18,Łódź,SM CHAIN,Y,7,18
796649,74-516,Chain 6,Łódź,SPECIALTY,N,0,4
656756,30-978,Chain 16,Lubusz,DSCT CHAIN,Y,0,28
665611,94-795,Chain 11,Warmian-Masurian,SM CHAIN,Y,18,18
673198,34-879,Chain 6,Subcarpathian,SPECIALTY,N,0,4
662557,27-279,Chain 1,Masovian,DRUG CHAIN,N,0,10
671286,94-813,Chain 18,Warmian-Masurian,SM CHAIN,Y,40,44
690270,90-708,Chain 3,Lublin,SM CHAIN,Y,0,20
685981,36-532,Chain 6,Pomeranian,SPECIALTY,N,0,4
709161,57-198,Chain 11,Greater Poland,SM CHAIN,Y,8,0
677419,35-289,Chain 6,Subcarpathian,SPECIALTY,N,0,3
687269,43-979,Chain 45,Silesian,SM CHAIN,Y,0,68
640644,92-273,Chain 4,Lublin,DRUG CHAIN,Y,17,0
708732,59-099,Chain 6,Lower Silesian,SPECIALTY,N,0,3
684075,32-370,Chain 6,Lubusz,SPECIALTY,N,0,3
699131,35-410,Chain 6,Subcarpathian,SPECIALTY,N,0,3
720550,35-706,Chain 6,Subcarpathian,SPECIALTY,N,0,4
638787,93-673,Chain 11,Lublin,SM CHAIN,Y,27,20
687066,29-905,Chain 4,Lubusz,DRUG CHAIN,Y,14,4
666456,77-588,Chain 26,Łódź,MILITARY,Y,0,0
658047,78-489,Chain 11,Podlaskie,SM CHAIN,Y,11,33
709041,56-774,Chain 11,Greater Poland,SM CHAIN,Y,15,36
660838,30-607,Chain 9,Lubusz,DSCT CHAIN,Y,9,14
720968,37-377,Chain 6,Pomeranian,SPECIALTY,N,0,3
679391,75-192,Chain 4,Łódź,DRUG CHAIN,Y,8,9
702487,75-715,Chain 6,Łódź,SPECIALTY,N,0,3
656782,44-497,Chain 4,Silesian,DRUG CHAIN,Y,17,10
680077,31-080,Chain 1,Lubusz,DRUG CHAIN,Y,8,14
682775,87-706,Chain 1,Lublin,DRUG CHAIN,Y,11,12
643754,75-312,Chain 13,Łódź,HOME IMPR,Y,0,5
714743,71-410,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,3
678119,27-112,Chain 9,Masovian,DSCT CHAIN,Y,12,19
658456,27-249,Chain 12,Masovian,SPECIALTY,Y,0,5
638493,95-176,Chain 11,Warmian-Masurian,SM CHAIN,Y,12,25
652560,30-684,Chain 4,Lubusz,DRUG CHAIN,Y,8,10
702957,58-926,Chain 6,Lower Silesian,SPECIALTY,N,0,3
718269,73-573,Chain 6,Łódź,SPECIALTY,N,0,3
670859,26-000,Chain 9,Opole,DSCT CHAIN,Y,12,20
725961,49-201,Chain 6,Holy Cross,SPECIALTY,N,0,3
648958,25-565,Chain 7,Opole,SM CHAIN,Y,13,10
706436,35-914,Chain 6,Subcarpathian,SPECIALTY,N,0,4
690939,29-882,Chain 1,Lubusz,DRUG CHAIN,Y,9,17
680681,93-274,Chain 1,Lublin,DRUG CHAIN,Y,6,14
685962,78-303,Chain 4,Podlaskie,DRUG CHAIN,Y,8,13
679860,72-219,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,4
714665,30-366,Chain 6,Lubusz,SPECIALTY,N,0,3
697928,29-852,Chain 6,Lubusz,SPECIALTY,N,0,3
705006,37-074,Chain 6,Pomeranian,SPECIALTY,N,0,4
697439,50-173,Chain 6,Holy Cross,SPECIALTY,N,0,3
676632,75-899,Chain 5,Łódź,SM CHAIN,Y,0,29
654236,30-475,Chain 16,Lubusz,DSCT CHAIN,Y,0,25
639808,35-276,Chain 18,Subcarpathian,SM CHAIN,Y,0,9
696776,73-651,Chain 6,Łódź,SPECIALTY,N,0,3
636453,77-377,Chain 11,Łódź,SM CHAIN,Y,11,60
647953,71-316,Chain 9,Kuyavian-Pomeranian,DSCT CHAIN,Y,12,19
701999,25-182,Chain 6,Opole,SPECIALTY,N,0,4
675987,88-395,Chain 35,Lublin,SM CHAIN,Y,11,5
691509,72-476,Chain 4,Kuyavian-Pomeranian,DRUG CHAIN,Y,11,12
645705,92-205,Chain 31,Lublin,SM CHAIN,Y,29,10
679512,75-512,Chain 16,Łódź,DSCT CHAIN,Y,0,19
667456,93-635,Chain 6,Lublin,SPECIALTY,N,0,4
697409,48-144,Chain 6,Holy Cross,SPECIALTY,N,0,4
664077,91-686,Chain 16,Lublin,DSCT CHAIN,Y,0,23
678675,58-138,Chain 6,Lower Silesian,SPECIALTY,N,0,3
705703,71-389,Chain 9,Kuyavian-Pomeranian,DSCT CHAIN,Y,14,16
722902,89-922,Chain 6,Lublin,SPECIALTY,N,0,3
664221,57-843,Chain 4,Lower Silesian,DRUG CHAIN,Y,11,10
700637,25-268,Chain 6,Opole,SPECIALTY,N,0,3
671282,75-314,Chain 6,Łódź,SPECIALTY,N,0,4
682031,73-334,Chain 4,Łódź,DRUG CHAIN,Y,22,8
669389,75-012,Chain 1,Łódź,DRUG CHAIN,Y,7,9
676810,73-379,Chain 9,Łódź,DSCT CHAIN,Y,8,15
651021,90-963,Chain 9,Lublin,DSCT CHAIN,Y,6,2
684643,75-299,Chain 49,Łódź,SM CHAIN,Y,15,5
654660,31-453,Chain 4,Lubusz,DRUG CHAIN,Y,18,9
718373,59-74.,Chain 6,West Pomeranian,SPECIALTY,N,0,3
637078,31-580,Chain 16,Lubusz,DSCT CHAIN,Y,0,59
691319,32-274,Chain 6,Lubusz,SPECIALTY,N,0,3
652344,89-782,Chain 4,Lublin,DRUG CHAIN,Y,11,9
705784,58-075,Chain 6,Lower Silesian,SPECIALTY,N,0,3
686047,90-504,Chain 18,Lublin,SM CHAIN,Y,0,30
657159,34-715,Chain 10,Subcarpathian,SM CHAIN,Y,29,32
673775,87-700,Chain 1,Lublin,DRUG CHAIN,Y,4,14
705376,37-146,Chain 6,Pomeranian,SPECIALTY,N,0,3
683100,76-211,Chain 6,Łódź,SPECIALTY,N,0,4
796589,37-313,Chain 6,Pomeranian,SPECIALTY,N,0,4
693906,29-706,Chain 29,Lubusz,SM CHAIN,Y,0,19
715768,26-212,Chain 6,Opole,SPECIALTY,N,0,3
717416,73-576,Chain 6,Łódź,SPECIALTY,N,0,3
717047,78-209,Chain 6,Podlaskie,SPECIALTY,N,0,3
665379,93-434,Chain 11,Lublin,SM CHAIN,Y,18,21
654360,31-437,Chain 4,Lubusz,DRUG CHAIN,Y,17,9
750977,76-681,Chain 6,Łódź,SPECIALTY,N,0,3
697812,75-731,Chain 6,Łódź,SPECIALTY,N,0,3
669573,57-820,Chain 1,Lower Silesian,DRUG CHAIN,Y,9,9
639979,89-374,Chain 16,Lublin,DSCT CHAIN,Y,0,84
658644,90-235,Chain 4,Lublin,DRUG CHAIN,Y,10,10
646165,93-633,Chain 4,Lublin,DRUG CHAIN,Y,11,7
663778,31-453,Chain 9,Lubusz,DSCT CHAIN,Y,12,59
927205,73-942,Chain 6,Łódź,SPECIALTY,N,0,4
661718,31-113,Chain 1,Lubusz,DRUG CHAIN,Y,5,27
676842,58-378,Chain 18,Lower Silesian,SM CHAIN,Y,0,21
665077,27-192,Chain 1,Masovian,DRUG CHAIN,Y,10,15
648261,89-382,Chain 9,Lublin,DSCT CHAIN,Y,15,4
630560,44-032,Chain 9,Silesian,DSCT CHAIN,Y,12,51
662941,31-134,Chain 4,Lubusz,DRUG CHAIN,Y,4,9
678701,93-645,Chain 1,Lublin,DRUG CHAIN,Y,3,21
742990,27-222,Chain 6,Masovian,SPECIALTY,N,0,3
646036,25-620,Chain 13,Opole,HOME IMPR,Y,0,5
691151,36-291,Chain 6,Pomeranian,SPECIALTY,N,0,4
669517,29-931,Chain 1,Lubusz,DRUG CHAIN,Y,0,18
661531,88-876,Chain 11,Lublin,SM CHAIN,Y,11,48
752585,77-075,Chain 6,Łódź,SPECIALTY,N,0,3
690691,58-143,Chain 9,Lower Silesian,DSCT CHAIN,Y,11,27
695957,29-883,Chain 6,Lubusz,SPECIALTY,N,0,3
696197,25-811,Chain 6,Opole,SPECIALTY,N,0,3
629659,57-866,Chain 16,Lower Silesian,DSCT CHAIN,Y,0,74
656849,44-291,Chain 18,Silesian,SM CHAIN,Y,14,30
654277,86-017,Chain 11,Lesser Poland,SM CHAIN,Y,0,72
683434,44-802,Chain 1,Silesian,DRUG CHAIN,Y,13,22
660436,45-046,Chain 6,Silesian,SPECIALTY,N,0,3
705672,26-786,Chain 6,Masovian,SPECIALTY,N,0,3
727205,27-473,Chain 6,Masovian,SPECIALTY,N,0,3
692111,76-782,Chain 6,Łódź,SPECIALTY,N,0,3
700350,77-882,Chain 4,Podlaskie,DRUG CHAIN,Y,8,9
660450,76-336,Chain 11,Łódź,SM CHAIN,Y,3,60
677141,89-906,Chain 1,Lublin,DRUG CHAIN,Y,5,13
638223,95-150,Chain 4,Warmian-Masurian,DRUG CHAIN,Y,5,9
697384,26-066,Chain 6,Opole,SPECIALTY,N,0,3
683976,27-473,Chain 1,Masovian,DRUG CHAIN,Y,11,15
655883,57-682,Chain 4,Lower Silesian,DRUG CHAIN,Y,10,8
671350,75-774,Chain 9,Łódź,DSCT CHAIN,Y,5,17
679115,57-682,Chain 1,Lower Silesian,DRUG CHAIN,Y,13,18
722705,44-216,Chain 6,Silesian,SPECIALTY,N,0,4
662415,36-537,Chain 6,Pomeranian,SPECIALTY,N,0,3
682274,60-04.,Chain 6,West Pomeranian,SPECIALTY,N,0,3
638005,91-227,Chain 4,Lublin,DRUG CHAIN,Y,11,8
631370,24-974,Chain 23,Opole,SM CHAIN,Y,12,22
692292,31-385,Chain 29,Lubusz,SM CHAIN,Y,22,0
644340,29-984,Chain 4,Lubusz,DRUG CHAIN,Y,17,12
652411,34-832,Chain 18,Subcarpathian,SM CHAIN,Y,0,37
691564,26-744,Chain 7,Masovian,SM CHAIN,Y,20,10
692636,95-431,Chain 41,Warmian-Masurian,DSCT CHAIN,N,11,18
676018,58-614,Chain 6,Lower Silesian,SPECIALTY,N,0,3
662563,92-219,Chain 11,Lublin,SM CHAIN,Y,19,21
682861,31-882,Chain 4,Lubusz,DRUG CHAIN,Y,15,9
649224,90-902,Chain 4,Lublin,DRUG CHAIN,Y,15,12
692576,59-226,Chain 2,Lower Silesian,SM CHAIN,Y,0,0
696902,37-137,Chain 6,Pomeranian,SPECIALTY,N,0,3
686494,27-013,Chain 1,Masovian,DRUG CHAIN,Y,6,10
753128,75-156,Chain 6,Łódź,SPECIALTY,N,0,3
656612,57-820,Chain 11,Lower Silesian,SM CHAIN,Y,12,25
665218,32-278,Chain 9,Lubusz,DSCT CHAIN,Y,7,5
636060,30-846,Chain 29,Lubusz,SM CHAIN,Y,12,0
630859,58-586,Chain 16,Lower Silesian,DSCT CHAIN,Y,0,21
719210,35-909,Chain 6,Subcarpathian,SPECIALTY,N,0,3
822293,36-638,Chain 6,Pomeranian,SPECIALTY,N,0,4
644617,31-319,Chain 10,Lubusz,SM CHAIN,Y,15,70
662782,58-235,Chain 4,Lower Silesian,DRUG CHAIN,Y,7,9
668354,91-284,Chain 6,Lublin,SPECIALTY,N,0,6
868910,32-418,Chain 6,Lubusz,SPECIALTY,N,0,3
682629,35-689,Chain 4,Subcarpathian,DRUG CHAIN,Y,6,0
708479,73-732,Chain 6,Łódź,SPECIALTY,N,0,3
665781,58-318,Chain 4,Lower Silesian,DRUG CHAIN,Y,10,10
688509,70-782,Chain 4,Kuyavian-Pomeranian,DRUG CHAIN,Y,11,12
674772,75-929,Chain 5,Łódź,SM CHAIN,Y,14,16
687609,35-787,Chain 4,Subcarpathian,DRUG CHAIN,Y,11,5
671136,92-271,Chain 26,Lublin,MILITARY,Y,0,0
644413,32-361,Chain 29,Lubusz,SM CHAIN,Y,18,27
696390,77-705,Chain 4,Podlaskie,DRUG CHAIN,Y,9,11
644565,93-359,Chain 31,Lublin,SM CHAIN,Y,24,8
714441,57-077,Chain 47,Greater Poland,SM CHAIN,Y,15,17
708076,35-545,Chain 6,Subcarpathian,SPECIALTY,N,0,3
674757,25-259,Chain 16,Opole,DSCT CHAIN,Y,0,30
682743,49-673,Chain 6,Holy Cross,SPECIALTY,N,0,3
674847,90-476,Chain 35,Lublin,SM CHAIN,Y,0,5
665428,35-590,Chain 18,Subcarpathian,SM CHAIN,Y,14,36
668487,90-243,Chain 35,Lublin,SM CHAIN,Y,0,4
718752,76-274,Chain 6,Łódź,SPECIALTY,N,0,3
674193,31-786,Chain 1,Lubusz,DRUG CHAIN,Y,9,16
923524,85-796,Chain 6,Lesser Poland,SPECIALTY,N,0,4
706790,37-236,Chain 6,Pomeranian,SPECIALTY,N,0,3
676713,75-053,Chain 1,Łódź,DRUG CHAIN,Y,5,12
666021,58-783,Chain 4,Lower Silesian,DRUG CHAIN,Y,11,12
670211,75-149,Chain 4,Łódź,DRUG CHAIN,Y,22,4
696066,29-891,Chain 29,Lubusz,SM CHAIN,Y,12,19
637287,92-742,Chain 11,Lublin,SM CHAIN,Y,0,20
675818,31-274,Chain 1,Lubusz,DRUG CHAIN,Y,0,6
674297,92-795,Chain 12,Lublin,SPECIALTY,Y,0,5
648740,59-222,Chain 9,Lower Silesian,DSCT CHAIN,Y,0,32
693536,95-192,Chain 41,Warmian-Masurian,DSCT CHAIN,N,11,18
679927,57-874,Chain 18,Lower Silesian,SM CHAIN,Y,0,0
650120,43-875,Chain 9,Silesian,DSCT CHAIN,Y,9,11
667358,31-083,Chain 1,Lubusz,DRUG CHAIN,Y,4,13
689717,74-573,Chain 12,Łódź,SPECIALTY,Y,0,5
844411,57-718,Chain 57,Lower Silesian,SM CHAIN,Y,8,0
634370,95-426,Chain 43,Warmian-Masurian,SM CHAIN,N,22,0
667304,35-081,Chain 15,Subcarpathian,SM CHAIN,N,12,7
695173,35-078,Chain 6,Subcarpathian,SPECIALTY,N,0,4
751865,60-04.,Chain 6,West Pomeranian,SPECIALTY,N,0,3
686562,71-807,Chain 12,Kuyavian-Pomeranian,SPECIALTY,Y,0,5
639286,72-476,Chain 42,Kuyavian-Pomeranian,SM CHAIN,Y,18,19
698457,72-692,Chain 6,Łódź,SPECIALTY,N,0,4
668790,89-649,Chain 11,Lublin,SM CHAIN,Y,17,32
652829,59-022,Chain 18,Lower Silesian,SM CHAIN,Y,0,19
687717,30-368,Chain 6,Lubusz,SPECIALTY,N,0,4
676630,74-767,Chain 9,Łódź,DSCT CHAIN,Y,9,23
680011,47-66.,Chain 12,West Pomeranian,SPECIALTY,Y,0,5
655164,91-682,Chain 4,Lublin,DRUG CHAIN,Y,5,0
660326,74-751,Chain 1,Łódź,DRUG CHAIN,Y,5,12
680853,27-243,Chain 1,Masovian,DRUG CHAIN,Y,13,17
691873,43-890,Chain 6,Silesian,SPECIALTY,N,0,4
794426,27-208,Chain 6,Masovian,SPECIALTY,N,0,3
679101,47-693,Chain 1,Holy Cross,DRUG CHAIN,Y,8,22
645759,32-655,Chain 10,Lubusz,SM CHAIN,Y,15,43
645989,92-379,Chain 11,Lublin,SM CHAIN,Y,5,15
676506,25-080,Chain 4,Opole,DRUG CHAIN,Y,11,8
681730,75-916,Chain 9,Łódź,DSCT CHAIN,Y,5,16
657944,27-599,Chain 1,Masovian,DRUG CHAIN,Y,5,13
753008,74-999,Chain 6,Łódź,SPECIALTY,N,0,3
661056,89-416,Chain 1,Lublin,DRUG CHAIN,Y,9,11
638714,74-727,Chain 13,Łódź,HOME IMPR,Y,0,5
667081,31-905,Chain 4,Lubusz,DRUG CHAIN,Y,0,9
704630,37-445,Chain 6,Pomeranian,SPECIALTY,N,0,3
678277,25-082,Chain 1,Opole,DRUG CHAIN,Y,9,19
659999,31-284,Chain 9,Lubusz,DSCT CHAIN,Y,5,17
668191,94-885,Chain 11,Warmian-Masurian,SM CHAIN,Y,15,26
638422,57-685,Chain 4,Lower Silesian,DRUG CHAIN,Y,17,10
705959,74-762,Chain 6,Łódź,SPECIALTY,N,0,3
649642,58-289,Chain 4,Lower Silesian,DRUG CHAIN,Y,15,0
701965,75-250,Chain 6,Łódź,SPECIALTY,N,0,3
645297,35-415,Chain 8,Subcarpathian,SM CHAIN,Y,15,29
677000,47-880,Chain 4,Holy Cross,DRUG CHAIN,Y,14,4
696610,74-760,Chain 4,Łódź,DRUG CHAIN,Y,0,19
703408,75-748,Chain 6,Łódź,SPECIALTY,N,0,4
675962,84-676,Chain 6,Lesser Poland,SPECIALTY,N,0,3
678032,92-626,Chain 3,Lublin,SM CHAIN,Y,0,16
685693,50-311,Chain 6,Holy Cross,SPECIALTY,N,0,4
689642,25-673,Chain 6,Opole,SPECIALTY,N,0,3
660637,31-023,Chain 1,Lubusz,DRUG CHAIN,Y,12,6
679387,31-281,Chain 4,Lubusz,DRUG CHAIN,Y,11,0
687122,27-596,Chain 6,Masovian,SPECIALTY,N,0,3
700371,72-197,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,3
674590,72-821,Chain 9,Łódź,DSCT CHAIN,Y,5,46
682855,58-080,Chain 6,Lower Silesian,SPECIALTY,N,0,4
672477,27-251,Chain 18,Masovian,SM CHAIN,Y,0,7
685932,75-925,Chain 16,Łódź,DSCT CHAIN,Y,12,39
646529,92-600,Chain 11,Lublin,SM CHAIN,Y,10,16
684424,25-724,Chain 7,Opole,SM CHAIN,Y,20,10
717006,77-579,Chain 6,Łódź,SPECIALTY,N,0,3
689051,76-398,Chain 5,Łódź,SM CHAIN,Y,8,28
646220,60-126,Chain 9,Lower Silesian,DSCT CHAIN,Y,11,22
691860,76-274,Chain 6,Łódź,SPECIALTY,N,0,3
698143,25-377,Chain 4,Opole,DRUG CHAIN,Y,9,11
701769,36-283,Chain 6,Pomeranian,SPECIALTY,N,0,3
797914,30-300,Chain 6,Lubusz,SPECIALTY,N,0,4
628490,24-684,Chain 23,Opole,SM CHAIN,Y,12,17
728947,70-716,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,3
658882,57-697,Chain 4,Lower Silesian,DRUG CHAIN,Y,9,8
703392,75-874,Chain 6,Łódź,SPECIALTY,N,0,3
666568,59-373,Chain 11,Lower Silesian,SM CHAIN,Y,9,21
642985,90-009,Chain 4,Lublin,DRUG CHAIN,Y,5,13
793330,58-103,Chain 6,Lower Silesian,SPECIALTY,N,0,4
669461,93-296,Chain 1,Lublin,DRUG CHAIN,Y,11,15
660510,74-735,Chain 11,Łódź,SM CHAIN,Y,27,24
661213,43-922,Chain 13,Silesian,HOME IMPR,Y,0,7
684011,75-141,Chain 4,Łódź,DRUG CHAIN,Y,22,9
695770,72-724,Chain 4,Łódź,DRUG CHAIN,Y,11,11
637800,31-197,Chain 29,Lubusz,SM CHAIN,Y,7,19
664263,58-720,Chain 6,Lower Silesian,SPECIALTY,N,0,3
675432,76-285,Chain 5,Łódź,SM CHAIN,Y,7,36
659133,47-937,Chain 17,Holy Cross,SM CHAIN,Y,14,27
659638,29-896,Chain 9,Lubusz,DSCT CHAIN,Y,6,29
693103,73-463,Chain 32,Łódź,SM CHAIN,Y,6,21
695937,34-984,Chain 6,Subcarpathian,SPECIALTY,N,0,4
698245,25-832,Chain 6,Opole,SPECIALTY,N,0,3
881277,45-103,Chain 6,Silesian,SPECIALTY,N,0,3
688953,92-230,Chain 1,Lublin,DRUG CHAIN,Y,13,17
694123,74-102,Chain 32,Łódź,SM CHAIN,Y,0,10
652118,32-433,Chain 10,Lubusz,SM CHAIN,Y,12,52
646764,91-782,Chain 4,Lublin,DRUG CHAIN,Y,7,0
683681,93-514,Chain 1,Lublin,DRUG CHAIN,Y,9,13
825043,31-475,Chain 10,Lubusz,SM CHAIN,Y,14,44
702868,72-835,Chain 6,Łódź,SPECIALTY,N,0,3
666578,25-975,Chain 1,Opole,DRUG CHAIN,Y,15,11
794065,76-254,Chain 6,Łódź,SPECIALTY,N,0,4
703257,34-810,Chain 6,Subcarpathian,SPECIALTY,N,0,4
712970,36-884,Chain 6,Pomeranian,SPECIALTY,N,0,3
677583,85-679,Chain 6,Lesser Poland,SPECIALTY,N,0,3
652651,34-886,Chain 18,Subcarpathian,SM CHAIN,Y,18,31
689998,59-973,Chain 6,Lower Silesian,SPECIALTY,N,0,3
650396,25-885,Chain 16,Opole,DSCT CHAIN,Y,0,76
719165,25-769,Chain 6,Opole,SPECIALTY,N,0,4
656305,90-773,Chain 3,Lublin,SM CHAIN,Y,0,27
686374,89-747,Chain 1,Lublin,DRUG CHAIN,Y,4,11
708489,30-255,Chain 6,Lubusz,SPECIALTY,N,0,4
652440,31-444,Chain 4,Lubusz,DRUG CHAIN,Y,0,9
661955,25-186,Chain 1,Opole,DRUG CHAIN,Y,0,23
685212,76-420,Chain 16,Łódź,DSCT CHAIN,Y,10,28
723296,29-791,Chain 6,Lubusz,SPECIALTY,N,0,4
686319,31-905,Chain 1,Lubusz,DRUG CHAIN,Y,7,15
671373,88-992,Chain 1,Lublin,DRUG CHAIN,Y,6,8
640367,75-805,Chain 33,Łódź,SM CHAIN,Y,4,6
655573,75-193,Chain 13,Łódź,HOME IMPR,Y,0,5
644807,30-576,Chain 29,Lubusz,SM CHAIN,Y,0,13
686591,76-332,Chain 4,Łódź,DRUG CHAIN,Y,17,8
687491,77-273,Chain 4,Łódź,DRUG CHAIN,Y,9,0
673355,72-877,Chain 1,Łódź,DRUG CHAIN,Y,0,11
718146,73-473,Chain 6,Łódź,SPECIALTY,N,0,4
681669,70-680,Chain 4,Kuyavian-Pomeranian,DRUG CHAIN,Y,11,12
670091,75-057,Chain 4,Łódź,DRUG CHAIN,Y,11,9
693013,34-794,Chain 6,Subcarpathian,SPECIALTY,N,0,4
644937,26-329,Chain 8,Opole,SM CHAIN,Y,18,38
717863,27-326,Chain 6,Masovian,SPECIALTY,N,0,3
656019,78-118,Chain 18,Podlaskie,SM CHAIN,Y,0,22
681881,88-312,Chain 1,Lublin,DRUG CHAIN,Y,0,11
649709,35-332,Chain 18,Subcarpathian,SM CHAIN,Y,27,7
663902,27-514,Chain 4,Masovian,DRUG CHAIN,Y,11,7
717888,77-434,Chain 6,Łódź,SPECIALTY,N,0,4
658886,85-912,Chain 1,Lesser Poland,DRUG CHAIN,Y,9,18
667480,44-437,Chain 1,Silesian,DRUG CHAIN,Y,9,10
636707,75-536,Chain 33,Łódź,SM CHAIN,Y,0,12
886421,60-602,Chain 6,Lower Silesian,SPECIALTY,N,0,4
699667,50-075,Chain 6,Holy Cross,SPECIALTY,N,0,3
675490,72-734,Chain 9,Łódź,DSCT CHAIN,Y,12,26
772457,93-286,Chain 6,Lublin,SPECIALTY,N,0,3
661109,24-776,Chain 9,Opole,DSCT CHAIN,Y,0,10
